BeitragsID,Titel,Text,main_category_level1,URL,Erstellt,level2_unfavourable_switching,level2_new_traffic_light_addition,level2_remove_traffic_light,level2_lighting_is_missing,level2_faulty_lighting,level2_signage_of_cycle_path_missing_poorly_visible,level2_marking_of_cycle_path_missing_poorly_visible,level2_no_or_too_few_parking_facilities,level2_unsuitable_parking_facilities,level2_obstruction_due_to_stationary_objects,level2_cycle_path_permanently_parked,level2_cycle_path_often_blocked,level2_access_to_cycle_path_only_with_detour,level2_open_one-way_street_for_cycling,level2_check_mandatory_use_of_cycle_path,level2_safe_road_crossing_is_missing,level2_lack_of_visibility,level2_unclear_traffic_routing,level2_new_cycle_path,level2_cycle_path_use_in_both_directions,level2_set_up_road_with_priority_for_cycling,level2_speed_limit,level2_rule-adverse_behaviour,level2_unevenness_flaws_or_cracks,level2_too_narrow_width,level2_repeatedly_dirt_or_water_on_cycle_path,level2_passages_with_excessive_height_differences,level2_other_notices,level2_missing_local_reference,level2_deficiency_report,Dataset,level1_traffic_lights,level1_lighting,level1_signage,level1_bicycle_parking,level1_obstacles,level1_cycling_traffic_management,level1_cycle_path_quality,level1_misc
B1472,Geh-/Radwege voller Pfeiler,"Neben der Reuterstraße gibt es Geh-/Radwege, die recht inhomogen sind, ständig geht es irgendwelche Rampen rauf und runter. Insbesondere irritieren mich die ganzen Pfeiler, die Autofahrer vom Parken abhalten soll. Dadurch wird es aber schwerer, mit dem Fahrrad entlang zu fahren. Es ist schade, dass die Radfahrer und Fußgänger hier ausbaden müssen, dass sich einzelne Autofahrer danebenbenehmen.",level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/geh-radwege-voller-pfeiler,2017-09-13T12:12:55+02:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,0,0,0
B1473,Pfeiler auf dem Gehweg,"Schaut man Richtung Norden, befinden sich auf der linken Spur der Straße viele parkende Autos. Daher scheinen Autofahrer versucht zu sein, dem Gegenverkehr (der ja eigentlich warten müsste) auf den Gehweg auszuweichen. Um dies zu verhindern wurde auf dem schon schmalen Gehweg eine Reihe von Pfeilern aufgestellt. Das eigentliche Problem sind aber die Autos, auch die parkenden Autos.",level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/pfeiler-auf-dem-gehweg,2017-09-13T12:15:07+02:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,0,0,0
B1474,Wirkungsvolle Trennung von Geh- und Radweg,"In beide Richtungen gibt es eigentlich links den Gehweg und rechts den Radweg. Jedoch scheinen die meisten Leute das nicht zu verstehen und spazieren _irgendwo_ herum. Als Radfahrer muss ich auf dem Radweg also ständig bremsen und Leuten ausweichen. Oder klingeln und hoffen, dass ich bald vorbeifahren kann. Hier wünsche ich mir eine funktionierende Trennung, sodass der Radweg auch gut nutzbar ist.",level1_signage,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/wirkungsvolle-trennung-von-geh-und-radweg,2017-09-13T12:18:21+02:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0
B1475,Zu glatter Radstreifen,Bei Nässe werden die eingefärbten Radstreifen hier sehr glatt. Von der Brücke kommend ist es bei dem Gefälle ein leichtes hohe Geschwindigkeiten zu erreichen. Dass ein Brems- oder Abbiegeversuch dann in einer Rutschpartie endet ist fatal. Hier sollte dringend nachgebessert werden!,level1_cycle_path_quality,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-glatter-radstreifen,2017-09-13T12:45:56+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B,0,0,0,0,0,0,1,0
B1476,Sichere Fahrradstellplätze für Universitätsangehöhrige,"Zum kommenden Semester werden zahlreiche Vorlesungen der Asienwissenschaften, eines der meistbelegten Fächer der Universität werden hierhin verlegt. Aufgrund der schlechten Nahverkehrsanbindung aus einigen Stadtteilen wird hier sicherlich ein erhöhter Bedarf an Fahrradbenutzung entstehen. Dafür ist das Gebäude allerdigns nicht ausgelegt. In direkter Nähe oder an dem Parkplatz steht keine Möglichkeit zum sicheren abstellen und abschließen von Fahrrädern bereit. Es sollten sinvolle und ausreichende Abstellmöglichkeiten für Fahrräder bereitgestellt werden. Eine sinvolle und platzsparende möglichkeit wären Racks, die bereits in Niederländischen Parkanlagen gänig sind. In diesen werden Fahrräder über eine herrausziehbare Schiene in mehreren Etagen übereinander abgestellt. Trotzdem müssten weitere Flächen für Sondergrößen, wie Räder mit breitem Korb bereitgehalten werden. Auch für diese sollte eine Möglichkeit zum sicheren Abschließen geschaffen werden. Falls etwas in der Art realisiert wird, wäre es natürlich noch wünschenswert, Steckdosen für Elektrofahrräder bereits zu stellen.",level1_bicycle_parking,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sichere-fahrradstellplaetze-fuer-universitaetsangehoehrige,2017-09-13T13:05:32+02:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,1,0,0,0,0
B1477,Wegführung des Radwegs,"Nachdem die Hochkreuzallee eine neue Fahrbahndecke bekommen hat, wurde auch die Führung des Radwegs überarbeitet. Wenn man aus Richtung des Kleinefeldsweg kommt und rechts auf die Hochkreuzallee Richtung Friesdorf abbiegt, dann fehlt die Radwegmarkierung. Bisher verlief der Radweg auf dem Bürgersteig. Hier fehlt im unteren Teil die Markierung. Oberhalb der Bushaltestelle Martin-Luther-Allee wird dann plötzlich der Radweg auf die Straße geführt. Dies ist eine gefährliche Stelle, da kaum ein Autofahrer darauf Rücksicht nimmt.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/wegfuehrung-des-radwegs,2017-09-13T13:30:06+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B1478,Radwegeführung/Verkehrssicherheit,"Die Radwegführung auf dem gesamten Bonner Talweg ist nicht zeitgemäß und für alle Verkehrsteilnehmer gefährlich: 1. Radwege sind nicht auf die aktuellen Geschwindigkeiten der Radfahrer ausgerichtet (vor 30 Jahren: 15 km/h, jetzt eher 25 km/h) 2. Das Aufkommen an Radfahrern ist viel höher als vor 30 Jahren 3. Sich kreuzende Wegeführungen (Radweg/Fußweg), z.T. an Strassenbahnhaltestellen vorbei sind gefährlich. 4. Abstand zur Strassenbahn ist zu gering (oft Unfälle, weil Radfahrer in die Schienen geraten)",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radwegefuehrungverkehrssicherheit,2017-09-13T13:30:43+02:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,0,0,0,0,0,1,1,0
B1479,Fehlende Bikebox,"An anderen Ampeln auf der Hochkreuzallee gibt es BikeBoxen, aber genau an dieser Kreuzung, wo der meiste Radverkehr langfährt, fehlen die BikeBoxen. Bitte auch hier entsprechende Boxen einzeichnen, damit wir Radfahrer hier nicht übersehen werden.",level1_traffic_lights,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlende-bikebox,2017-09-13T13:31:41+02:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,0,0,0,0,0,0,0
B1480,Radweg unbefahrbar,Der Radweg hat so viele Wurzeln das man ihn nicht befahren kann! Bitte ausbessern,level1_cycle_path_quality,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-unbefahrbar,2017-09-13T13:32:30+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,0,0,0,0,0,0,1,0
B1481,Fehlende Kenntlichmachung von Rad- und Gehweg,"Hier gibt es keine Beschilderung, welcher Teil des Bürgersteigs jetzt Rad- bzw. Gehweg ist. Als Radfahrer muss man immer wieder Fußgängern ausweichen.",level1_signage,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlende-kenntlichmachung-von-rad-und-gehweg,2017-09-13T13:35:23+02:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0
B1482,Falschparker,"Der Fahrradweg (Fahrtrichtung Rhein) wird ständig als Parkstreifen verwendet, besonders abends parken hier oft mehrere Autos hintereinander.",level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/falschparker,2017-09-13T14:11:54+02:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,0,0,0
B1483,"Tische auf dem Bürgersteig, Fußgänger auf dem Radweg",Wenn die Shisha-Bar hier im Sommer den ganzen Fußgängerweg mit Tischen vollstellt wird es an dieser Stelle zu eng. Die Fußgänger weichen dann oft ohne zu schauen auf den Radweg aus.,level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/tische-auf-dem-buergersteig-fussgaenger-auf-dem-radweg,2017-09-13T14:24:01+02:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,0,0,0
B1484,Grünpfeil für Radfahrer,"Gibt es den Grünpfeil auch für Radfahrerampeln? Für rechtsabiegende Radfahrer wäre das abbiegen wohl einfacher möglich während der Autoverkehr auf der Oxfordstraße fährt, als gleichzeitig mit den Fußgängern, die die Oxfordstraße/Berlinerplatz überqueren.",level1_traffic_lights,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gruenpfeil-fuer-radfahrer,2017-09-13T14:32:36+02:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,0,0,0,0,0,0,0
B1485,Berufsverkehr entlasten - Asphaltierung der Lücke zwischen Röttgen/Ückesdorf und Gronau,"Die Asphaltierung würde eine Lücke zwischen Röttgen/Ückesdorf/Brüser Berg und Telekom/Deutsche Post DHL schließen. Insbesondere für E-Bike-Fahrer entsteht eine Schnellverbindung, die deutlich schneller als die Verbindung mit dem Auto ist. Dies wird die Reuterstraße und B565 erheblich entlasten.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/berufsverkehr-entlasten-asphaltierung-der-luecke-zwischen,2017-09-13T14:33:11+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B1486,Frage zu Ampeln,"Gilt hier eine der Ampeln für die auf der Busspur fahrenden Radfahrer? Und wenn ja, die Bus- oder die Autoampel?",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/frage-zu-ampeln,2017-09-13T14:36:53+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B1487,Radweg dunkel,"Im vorderen Teil (Heinrich-Böll-Ring) ist der Radweg durch eigene Lampen gut beleuchtet, danach ist er doch recht dunkel. Gerade auf der Spur/Hälfte, die durch die Bepflanzung beschattet wird. (Aber bitte daraus nicht den Schluss ziehen, die Büsche müssten weg)",level1_lighting,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-dunkel,2017-09-13T14:45:19+02:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,1,0,0,0,0,0,0
B1488,Führung des Radwegs durch die Bushaltestelle,"Richtung Nord-Ost (in ähnlicher Form auch Richtung Süd-West) hat man einen geteilten Rad- und Gehweg, Radfahrer sollen links fahren. Bei der Bushaltestelle schwenkt der Radweg jedoch in die Mitte, damit etwas Platz zu eventuell gehaltenen Bussen besteht. Hält aber kein Bus, so führt der Radweg in der Regel in eine Traube unaufmerksamer Wartender.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fuehrung-des-radwegs-durch-die-bushaltestelle,2017-09-13T14:46:50+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B1489,Schmaler Radweg,"Die Radspur des geteilten Wegs ist schmal, nur ein Radfahrer kann dort parallel fahren. Das eigentlich Problem ist allerdings der Fußgängerweg, auf dem maximal zwei Fußgänger parallel gehen können. Dies wird in der Regel nicht getan, sodass die Fußgänger erst in letzter Sekunde den Radweg wieder freigeben. Bremst man als Radfahrer hier ab, so lassen sich die Fußgänger einfach nur mehr Zeit. Fährt man so, dass man noch bremsen könnte, aber den Eindruck erweckt, dass man es nicht tun wird, wird der Radweg in der Regel früher wieder freigegeben. Sobald die großen Müllcontainer des Studentenwohnheims auf dem Gehweg stehen, ist der Radweg zu Stoßzeiten praktisch nicht mehr nutzbar.",level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schmaler-radweg,2017-09-13T14:51:06+02:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,0,0,0,0,1,0,1,0
B1490,Trennung Rad- und Fußgängerüberweg,"Für viele Fußgänger scheint die Trennung der Rad- und Fußgängerspur an der Ampel unklar zu sein (vielleicht weil nur die Spuren, nicht aber die Ampeln/Lichtzeichen getrennt sind?). Wenn Fußgägner auf der Radspur laufen, weichen Radfahrer auf die Fußgängerspur aus, weitere Fußgänger wiederum auf die Radspur etc. und es kommt zu gefährlichen Situationen.",level1_traffic_lights,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/trennung-rad-und-fussgaengerueberweg,2017-09-13T14:51:36+02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,0,0,0,0,0,0,0
B1491,Radweg zu schmal,"Der Radweg ist hier sehr schmal, selbst wenn er mal nicht von den Büschen zugewachsen ist. Man kommt kaum an den Fußgängern vorbei.",level1_cycle_path_quality,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-zu-schmal-0,2017-09-13T14:55:38+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,0,0,0,0,0,0,1,0
B1492,Kreuzungsfreie Verbindung zur Nordbrücke,Durch einen Verbindungsweg vom P+R Parkplatz zur Nordbrücke wäre eine Kreuzungsfreie Verbindung der Gebiete Niederkassel und Troisdorf zu Bonn möglich,level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/kreuzungsfreie-verbindung-zur-nordbruecke,2017-09-13T15:01:40+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B1493,Zu wenig Warteplatz für Radfahrer an der Ampel,"Der Schutzstreifen für Radfahrer endet, kommend von Süd-West, vor der Ampel. Radfahrer sollen dann neben der Fußgängerampel überqueren und dann auf dem Radweg weiter nach Nord-Ost fahren. Die meisten Radfahrer wechseln auf die Abbiegespur nach Süd-Ost und warten dann auf dem kleinen Dreieck. Dieses ist allerdings schnell voll mit Radfahrern. Das gleiche Problem entsteht auch, wenn man nicht auf dem Kaiser-Karl-Ring fahren möchte (siehe andere Eintragungen) und von der Ellerstraße kommt. Um nicht gegen die Fahrtrichtung zu fahren, müsste man also den Kaiser-Karl-Ring auf der südlichen Spur der Kölnstraße überqueren und steht dann mit dem Fahrrad auch auf besagtem Dreieck. Da die Radfahrer aus Süd-West allerdings Richtung Nord-Ost schauen, muss man dort sein Fahrrad noch zurechtrücken, damit man dort kompakt stehen kann. Alternativ kann man von der Ellerstraße auch zuerst die Kölnstraße überqueren. Bei der anschließenden Überquerung des Kaiser-Karl-Ringes fährt man dann aber gegen die gekennzeichnete Richtung der Fahrradüberquerung, sodass dies wohl nicht die gewollte Fahrweise ist.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-wenig-warteplatz-fuer-radfahrer-der-ampel,2017-09-13T15:03:35+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B1494,Sicherheit Rechtsabbieger,Fühle mich als Radfahrer hinter den parkenden Autos in der Baumschulallee für rechtsabbiegende Autofahrer nicht gut zu sehen.,level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sicherheit-rechtsabbieger,2017-09-13T15:05:28+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B1495,Fußgänger auf der Straße,"Es gibt links und rechts irgendwie einen Bürgersteig, der jedoch nicht bis ganz nach Westen geht. Daher wechseln Fußgänger in Richtung Westen auf die Straße, wo sie dann (meist als Dreier- oder Viererkette) die Radfahrer blockieren.",level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fussgaenger-auf-der-strasse,2017-09-13T15:05:31+02:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,0,0,0
B1496,Radweg auf Gehweg um die Kurve,"In der Fahrtrichtung von Süden nach Norden wechselt es am Kreisel von einem Schutzstreifen für Fahrräder zu einem Geh-/Radweg. Meist hat man hier noch Schwung und könnte gut 30 km/h fahren. Dadurch, dass der Bürgersteig jedoch um die Kurve nicht einsehbar ist, muss man hier ziemlich langsam fahren. Auf der Straße fahren erscheint mir auch nicht so sinnvoll, weil es kurz danach wieder bergauf geht und man dann die Autos hinter sich sammelt. Insbesondere durch die Verkehrsinsel könnten sich Autofahrer zu riskanten Überholmanövern genötigt fühlen.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-auf-gehweg-um-die-kurve,2017-09-13T15:09:29+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B1497,Linksabbieger in die Endenicher Allee,Hier fehlt eine vernünftige Lösung für linksabbiegende Radfahrer. Die Linksabbiegerspur ist über die stark befahrene Straße und durch die hohe Bordsteinkante fast bis zur Kreuzung schwer zu erreichen. Ansonsten gibt es nur eine Fußgängerampel.,level1_traffic_lights,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/linksabbieger-die-endenicher-allee,2017-09-13T15:10:50+02:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,0,0,0,0,0,0,0
B1498,Abwechselnd Links und Rechts parkende Autos,"Hier parken abwechselnd links und rechts Autos, dadurch müssen die Autofahrer immer wieder warten. Als Radfahrer muss man dann hinter den Autos warten, die einem im schlimmsten Fall noch kurz zuvor überholt haben. Außerdem ist die Fahrtrichtung nach Nord-West nur für Anlieger freigegeben. Das scheinen die meisten aber gekonnt zu ignorieren, wodurch der Verkehr dort stärker ist als eigentlich erlaubt.",level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/abwechselnd-links-und-rechts-parkende-autos,2017-09-13T15:12:44+02:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,0,0,0
B1499,Radwege zur Uniklinik,"Um die Nutzung von Fahrrädern für Fahrten zur Arbeit zu fördern, bedarf es Radwege in beiden Richtungen, die möglichst kreuzungsfrei und getrennt von Straßen aus allen Richtungen (Zentrum, Kessenich, Ippendorf etc) zur Uniklinik führen. Bergauf neben einem Stau Fahrad fahren ist nicht gerade gesundheitsförderlich. Die zwangsweise Nutzung der Straße führt regelmäßig zu gefährlichen Situationen. Ein entsprechender Verbindungsweg vom Rheinufer ist wünschenswert.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radwege-zur-uniklinik,2017-09-13T15:13:55+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B1500,Auffteilung der Verkehrsfläche,Warum müssen sich hier Fußgänger und Radfahrer den schmalen Gehweg teilen? Gleichzeitig werden dort aber noch vier Parkplätze in die enge Gasse gequetscht.,level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/auffteilung-der-verkehrsflaeche,2017-09-13T15:15:56+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B1501,Radweg häufig zugeparkt,"Der Radweg von der Endenicher Straße (von Süd-West kommend) nach »Am Burggraben« (Süd-Ost) ist ziemlich schmal. Auf der rechten Seite ist er durch Parkplätze begrenzt, auf der linken Seite durch Pfosten begrenzt. Autos parken teilweise auf dem Radweg, sodass man sich nur langsam zwischen Autos und Pfosten durchschlängeln kann.",level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-haeufig-zugeparkt,2017-09-13T15:16:41+02:00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,0,0,0
B1502,Radfahrer biegen zu früh ab,"Wenn ich von Osten von der Endenicher Allee komme und Richtung Westen auf dem Wiesenweg fahren möchte, muss ich kurz in die Schubertstraße rechts abbiegen und dann in den Wiesenweg links. Der Radweg neben der Endenicher Allee wird dort über die Kreuzung auf die Straße geführt. Ich interpretiere das so, dass ich links um den Baum herum fahren muss, wenn ich rechts abbiegen soll. Das ist natürlich eine recht scharfe Kurve, aber okay. Viele andere Radfahrer fahren an dieser Stelle auf den Gehweg an der Endenicher Allee und dann _rechts_ am Baum vorbei und diagonal in den Wiesenweg rein. Diese Leute haben regelmäßig mit Verkehr aus der Schubertstraße. Ich bin auch schon in den einen oder anderen reingefahren, weil ich links um den Baum gefahren bin. Hier wäre es besonders wünschenswert, wenn die Radfahrer sich an die Verkehrsführung halten und die Führung der Radfahrer für alle klar erkennbar ist.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrer-biegen-zu-frueh-ab,2017-09-13T15:20:39+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B1503,Aus 2 mach 3,"In der Fahrradstadt Bonn sollte es hier statt 2 Autospuren (Links- und Rechtsabbieger), 1 Autospur und 2 Radstreifen geben. Auf alle Fälle braucht es jedoch eine Lösung, wie man als Radfahrer überhaupt in die Endenicher Straße einbiegen kann. Wenn auf der Linksabbiegerspur Autos an der Ampel stehen, ist nämlich rechts daneben überhaupt kein Platz mehr. Wenn man Glück hat kann man sich gerade so eben durch den Rinnstein schlängeln.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/aus-2-mach-3,2017-09-13T15:23:47+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B1504,Rüttelschwelle nervt und lenkt Autofahrer evtl. ab,"Die Ellerstraße hat im Teil der Fahrradstraße zwei Rüttelschwellen, die wohl zum langsamen Fahren anregen sollen. Als Radfahrer empfinde ich die ziemlich nervig, weil ich mein Gewicht immer aus dem Sattel nehmen muss. Außerdem habe ich die Befürchtung, dass Autofahrer so mit Abbremsen und Beschleunigen beschäftigt sind, dass sie weniger auf die Radfahrer achten können.",level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ruettelschwelle-nervt-und-lenkt-autofahrer-evtl-ab,2017-09-13T15:23:59+02:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,0,0,0
